-7.40 -1.56  1.13 -1.13
-7.40 -1.51  1.18 -1.18
-7.40 -1.46  1.22 -1.22
-7.40 -1.41  1.26 -1.26
-7.40 -1.37  1.31 -1.31
-7.40 -1.32  1.36 -1.36
-7.40 -1.27  1.41 -1.41
-7.40 -1.23  1.47 -1.47
-7.40 -1.18  1.52 -1.52
-7.40 -1.13  1.57 -1.57
-7.40 -1.08  1.62 -1.62
-7.40 -1.04  1.68 -1.68
-7.40 -0.99  1.73 -1.73
-7.40 -0.94  1.78 -1.78
-7.40 -0.90  1.83 -1.83
-7.40 -0.85  1.87 -1.87
-7.40 -0.80  1.92 -1.92
-7.40 -0.75  1.96 -1.96
-7.40 -0.71  2.00 -2.00
-7.40 -0.66  2.04 -2.04
-7.40 -0.61  2.08 -2.08
-7.40 -0.57  2.12 -2.12
-7.40 -0.52  2.15 -2.15
-7.40 -0.47  2.18 -2.18
-7.40 -0.42  2.21 -2.21
-7.40 -0.38  2.23 -2.23
-7.40 -0.33  2.25 -2.25
-7.40 -0.28  2.27 -2.27
-7.40 -0.24  2.29 -2.29
-7.40 -0.19  2.30 -2.30
-7.40 -0.14  2.31 -2.31
-7.40 -0.09  2.32 -2.32

-7.35 -9.42  1.15 -1.15
-7.35 -9.38  1.12 -1.12
-7.35 -9.33  1.08 -1.08
-7.35 -9.28  1.06 -1.06
-7.35 -9.24  1.03 -1.03
-7.35 -9.19  1.01 -1.01
-7.35 -9.14  1.00 -1.00
-7.35 -9.09  1.00 -1.00
-7.35 -9.05  1.00 -1.00
-7.35 -9.00  1.01 -1.01
-7.35 -8.95  1.03 -1.03
-7.35 -8.91  1.05 -1.05
-7.35 -8.86  1.07 -1.07
-7.35 -8.81  1.11 -1.11
-7.35 -8.77  1.14 -1.14
-7.35 -8.72  1.18 -1.18
-7.35 -8.67  1.22 -1.22
-7.35 -8.62  1.27 -1.27
-7.35 -8.58  1.32 -1.32
-7.35 -8.53  1.37 -1.37
-7.35 -8.48  1.42 -1.42
-7.35 -8.44  1.47 -1.47
-7.35 -8.39  1.52 -1.52
-7.35 -8.34  1.57 -1.57
-7.35 -8.29  1.62 -1.62
-7.35 -8.25  1.67 -1.67
-7.35 -8.20  1.72 -1.72
-7.35 -8.15  1.77 -1.77
-7.35 -8.11  1.81 -1.81
-7.35 -8.06  1.86 -1.86
-7.35 -8.01  1.90 -1.90
-7.35 -7.96  1.94 -1.94
-7.35 -7.92  1.98 -1.98
-7.35 -7.87  2.02 -2.02
-7.35 -7.82  2.05 -2.05
-7.35 -7.78  2.09 -2.09
-7.35 -7.73  2.12 -2.12
-7.35 -7.68  2.14 -2.14
-7.35 -7.63  2.17 -2.17
-7.35 -7.59  2.19 -2.19
-7.35 -7.54  2.21 -2.21
-7.35 -7.49  2.23 -2.23
-7.35 -7.45  2.24 -2.24
-7.35 -7.40  2.25 -2.25
-7.35 -7.35  2.26 -2.26
-7.35 -7.30  2.26 -2.26
-7.35 -7.26  2.26 -2.26
-7.35 -7.21  2.26 -2.26
-7.35 -7.16  2.26 -2.26
-7.35 -7.12  2.25 -2.25
-7.35 -7.07  2.24 -2.24
-7.35 -7.02  2.23 -2.23
-7.35 -6.97  2.21 -2.21
-7.35 -6.93  2.19 -2.19
-7.35 -6.88  2.17 -2.17
-7.35 -6.83  2.15 -2.15
-7.35 -6.79  2.12 -2.12
-7.35 -6.74  2.09 -2.09
-7.35 -6.69  2.06 -2.06
-7.35 -6.64  2.02 -2.02
-7.35 -6.60  1.99 -1.99
-7.35 -6.55  1.95 -1.95
-7.35 -6.50  1.91 -1.91
-7.35 -6.46  1.86 -1.86
-7.35 -6.41  1.82 -1.82
-7.35 -6.36  1.77 -1.77
-7.35 -6.31  1.72 -1.72
-7.35 -6.27  1.67 -1.67
-7.35 -6.22  1.62 -1.62
-7.35 -6.17  1.57 -1.57
-7.35 -6.13  1.52 -1.52
-7.35 -6.08  1.47 -1.47
-7.35 -6.03  1.42 -1.42
-7.35 -5.98  1.37 -1.37
-7.35 -5.94  1.32 -1.32
-7.35 -5.89  1.27 -1.27
-7.35 -5.84  1.23 -1.23
-7.35 -5.80  1.18 -1.18
-7.35 -5.75  1.14 -1.14
-7.35 -5.70  1.11 -1.11
-7.35 -5.65  1.08 -1.08
-7.35 -5.61  1.05 -1.05
-7.35 -5.56  1.03 -1.03
-7.35 -5.51  1.01 -1.01
-7.35 -5.47  1.00 -1.00
-7.35 -5.42  1.00 -1.00
-7.35 -5.37  1.00 -1.00
-7.35 -5.32  1.01 -1.01
-7.35 -5.28  1.03 -1.03
-7.35 -5.23  1.05 -1.05
-7.35 -5.18  1.08 -1.08
-7.35 -5.14  1.11 -1.11
-7.35 -5.09  1.15 -1.15
-7.35 -5.04  1.19 -1.19
-7.35 -5.00  1.23 -1.23
-7.35 -4.95  1.28 -1.28
-7.35 -4.90  1.33 -1.33
-7.35 -4.85  1.37 -1.37
-7.35 -4.81  1.42 -1.42
-7.35 -4.76  1.47 -1.47
-7.35 -4.71  1.52 -1.52
-7.35 -4.67  1.57 -1.57
-7.35 -4.62  1.62 -1.62
-7.35 -4.57  1.67 -1.67
-7.35 -4.52  1.72 -1.72
-7.35 -4.48  1.76 -1.76
-7.35 -4.43  1.81 -1.81
-7.35 -4.38  1.85 -1.85
-7.35 -4.34  1.89 -1.89
-7.35 -4.29  1.93 -1.93
-7.35 -4.24  1.97 -1.97
-7.35 -4.19  2.00 -2.00
-7.35 -4.15  2.03 -2.03
-7.35 -4.10  2.06 -2.06
-7.35 -4.05  2.09 -2.09
-7.35 -4.01  2.11 -2.11
-7.35 -3.96  2.14 -2.14
-7.35 -3.91  2.15 -2.15
-7.35 -3.86  2.17 -2.17
-7.35 -3.82  2.18 -2.18
-7.35 -3.77  2.19 -2.19
-7.35 -3.72  2.20 -2.20
-7.35 -3.68  2.21 -2.21
-7.35 -3.63  2.21 -2.21
-7.35 -3.58  2.21 -2.21
-7.35 -3.53  2.20 -2.20
-7.35 -3.49  2.19 -2.19
-7.35 -3.44  2.18 -2.18
-7.35 -3.39  2.17 -2.17
-7.35 -3.35  2.16 -2.16
-7.35 -3.30  2.14 -2.14
-7.35 -3.25  2.11 -2.11
-7.35 -3.20  2.09 -2.09
-7.35 -3.16  2.06 -2.06
-7.35 -3.11  2.03 -2.03
-7.35 -3.06  2.00 -2.00
-7.35 -3.02  1.97 -1.97
-7.35 -2.97  1.93 -1.93
-7.35 -2.92  1.89 -1.89
-7.35 -2.87  1.85 -1.85
-7.35 -2.83  1.81 -1.81
-7.35 -2.78  1.76 -1.76
-7.35 -2.73  1.72 -1.72
-7.35 -2.69  1.67 -1.67
-7.35 -2.64  1.62 -1.62
-7.35 -2.59  1.57 -1.57
-7.35 -2.54  1.52 -1.52
-7.35 -2.50  1.48 -1.48
-7.35 -2.45  1.43 -1.43
-7.35 -2.40  1.38 -1.38
-7.35 -2.36  1.33 -1.33
-7.35 -2.31  1.28 -1.28
-7.35 -2.26  1.24 -1.24
-7.35 -2.21  1.19 -1.19
-7.35 -2.17  1.15 -1.15
-7.35 -2.12  1.11 -1.11
-7.35 -2.07  1.08 -1.08
-7.35 -2.03  1.05 -1.05
-7.35 -1.98  1.03 -1.03
-7.35 -1.93  1.01 -1.01
-7.35 -1.88  1.00 -1.00
-7.35 -1.84  1.00 -1.00
-7.35 -1.79  1.00 -1.00
-7.35 -1.74  1.01 -1.01
-7.35 -1.70  1.03 -1.03
-7.35 -1.65  1.05 -1.05
-7.35 -1.60  1.08 -1.08
-7.35 -1.56  1.11 -1.11
-7.35 -1.51  1.14 -1.14
-7.35 -1.46  1.18 -1.18
-7.35 -1.41  1.23 -1.23
-7.35 -1.37  1.27 -1.27
-7.35 -1.32  1.32 -1.32
-7.35 -1.27  1.37 -1.37
-7.35 -1.23  1.42 -1.42
-7.35 -1.18  1.47 -1.47
-7.35 -1.13  1.52 -1.52
-7.35 -1.08  1.57 -1.57
-7.35 -1.04  1.62 -1.62
-7.35 -0.99  1.67 -1.67
-7.35 -0.94  1.72 -1.72
-7.35 -0.90  1.77 -1.77
-7.35 -0.85  1.82 -1.82
-7.35 -0.80  1.86 -1.86
-7.35 -0.75  1.90 -1.90
-7.35 -0.71  1.94 -1.94
-7.35 -0.66  1.98 -1.98
-7.35 -0.61  2.02 -2.02
-7.35 -0.57  2.06 -2.06
-7.35 -0.52  2.09 -2.09
-7.35 -0.47  2.12 -2.12
-7.35 -0.42  2.15 -2.15
-7.35 -0.38  2.17 -2.17
-7.35 -0.33  2.19 -2.19
-7.35 -0.28  2.21 -2.21
-7.35 -0.24  2.23 -2.23
-7.35 -0.19  2.24 -2.24
-7.35 -0.14  2.25 -2.25
-7.35 -0.09  2.26 -2.26

-7.30 -9.42  1.19 -1.19
-7.30 -9.38  1.15 -1.15
-7.30 -9.33  1.11 -1.11
-7.30 -9.28  1.08 -1.08
-7.30 -9.24  1.05 -1.05
-7.30 -9.19  1.03 -1.03
-7.30 -9.14  1.01 -1.01
-7.30 -9.09  1.00 -1.00
-7.30 -9.05  1.00 -1.00
-7.30 -9.00  1.00 -1.00
-7.30 -8.95  1.01 -1.01
-7.30 -8.91  1.03 -1.03
-7.30 -8.86  1.05 -1.05
-7.30 -8.81  1.08 -1.08
-7.30 -8.77  1.11 -1.11
-7.30 -8.72  1.15 -1.15
-7.30 -8.67  1.18 -1.18
-7.30 -8.62  1.23 -1.23
-7.30 -8.58  1.27 -1.27
-7.30 -8.53  1.32 -1.32
-7.30 -8.48  1.37 -1.37
-7.30 -8.44  1.42 -1.42
-7.30 -8.39  1.47 -1.47
-7.30 -8.34  1.52 -1.52
-7.30 -8.29  1.57 -1.57
-7.30 -8.25  1.61 -1.61
-7.30 -8.20  1.66 -1.66
-7.30 -8.15  1.71 -1.71
-7.30 -8.11  1.76 -1.76
-7.30 -8.06  1.80 -1.80
-7.30 -8.01  1.84 -1.84
-7.30 -7.96  1.88 -1.88
-7.30 -7.92  1.92 -1.92
-7.30 -7.87  1.96 -1.96
-7.30 -7.82  1.99 -1.99
-7.30 -7.78  2.02 -2.02
-7.30 -7.73  2.05 -2.05
-7.30 -7.68  2.08 -2.08
-7.30 -7.63  2.11 -2.11
-7.30 -7.59  2.13 -2.13
-7.30 -7.54  2.15 -2.15
-7.30 -7.49  2.16 -2.16
-7.30 -7.45  2.18 -2.18
-7.30 -7.40  2.19 -2.19
-7.30 -7.35  2.19 -2.19
-7.30 -7.30  2.20 -2.20
-7.30 -7.26  2.20 -2.20
-7.30 -7.21  2.20 -2.20
-7.30 -7.16  2.19 -2.19
-7.30 -7.12  2.19 -2.19
-7.30 -7.07  2.18 -2.18
-7.30 -7.02  2.16 -2.16
-7.30 -6.97  2.15 -2.15
-7.30 -6.93  2.13 -2.13
-7.30 -6.88  2.11 -2.11
-7.30 -6.83  2.08 -2.08
-7.30 -6.79  2.06 -2.06
-7.30 -6.74  2.03 -2.03
-7.30 -6.69  2.00 -2.00
-7.30 -6.64  1.96 -1.96
-7.30 -6.60  1.92 -1.92
-7.30 -6.55  1.89 -1.89
-7.30 -6.50  1.85 -1.85
-7.30 -6.46  1.80 -1.80
-7.30 -6.41  1.76 -1.76
-7.30 -6.36  1.71 -1.71
-7.30 -6.31  1.67 -1.67
-7.30 -6.27  1.62 -1.62
-7.30 -6.22  1.57 -1.57
-7.30 -6.17  1.52 -1.52
-7.30 -6.13  1.47 -1.47
-7.30 -6.08  1.42 -1.42
-7.30 -6.03  1.37 -1.37
-7.30 -5.98  1.32 -1.32
-7.30 -5.94  1.28 -1.28
-7.30 -5.89  1.23 -1.23
-7.30 -5.84  1.19 -1.19
-7.30 -5.80  1.15 -1.15
-7.30 -5.75  1.11 -1.11
-7.30 -5.70  1.08 -1.08
-7.30 -5.65  1.05 -1.05
-7.30 -5.61  1.03 -1.03
-7.30 -5.56  1.01 -1.01
-7.30 -5.51  1.00 -1.00
-7.30 -5.47  1.00 -1.00
-7.30 -5.42  1.00 -1.00
-7.30 -5.37  1.01 -1.01
-7.30 -5.32  1.03 -1.03
-7.30 -5.28  1.05 -1.05
-7.30 -5.23  1.08 -1.08
-7.30 -5.18  1.11 -1.11
-7.30 -5.14  1.15 -1.15
-7.30 -5.09  1.19 -1.19
-7.30 -5.04  1.23 -1.23
-7.30 -5.00  1.28 -1.28
-7.30 -4.95  1.32 -1.32
-7.30 -4.90  1.37 -1.37
-7.30 -4.85  1.42 -1.42
-7.30 -4.81  1.47 -1.47
-7.30 -4.76  1.53 -1.53
-7.30 -4.71  1.58 -1.58
-7.30 -4.67  1.63 -1.63
-7.30 -4.62  1.68 -1.68
-7.30 -4.57  1.73 -1.73
-7.30 -4.52  1.77 -1.77
-7.30 -4.48  1.82 -1.82
-7.30 -4.43  1.87 -1.87
-7.30 -4.38  1.91 -1.91
-7.30 -4.34  1.95 -1.95
-7.30 -4.29  1.99 -1.99
-7.30 -4.24  2.03 -2.03
-7.30 -4.19  2.06 -2.06
-7.30 -4.15  2.09 -2.09
-7.30 -4.10  2.12 -2.12
-7.30 -4.05  2.15 -2.15
-7.30 -4.01  2.18 -2.18
-7.30 -3.96  2.20 -2.20
-7.30 -3.91  2.22 -2.22
-7.30 -3.86  2.23 -2.23
-7.30 -3.82  2.25 -2.25
-7.30 -3.77  2.26 -2.26
-7.30 -3.72  2.26 -2.26
-7.30 -3.68  2.27 -2.27
-7.30 -3.63  2.27 -2.27
-7.30 -3.58  2.27 -2.27
-7.30 -3.53  2.27 -2.27
-7.30 -3.49  2.26 -2.26
-7.30 -3.44  2.25 -2.25
-7.30 -3.39  2.23 -2.23
-7.30 -3.35  2.22 -2.22
-7.30 -3.30  2.20 -2.20
-7.30 -3.25  2.18 -2.18
-7.30 -3.20  2.15 -2.15
-7.30 -3.16  2.13 -2.13
-7.30 -3.11  2.10 -2.10
-7.30 -3.06  2.06 -2.06
-7.30 -3.02  2.03 -2.03
-7.30 -2.97  1.99 -1.99
-7.30 -2.92  1.95 -1.95
-7.30 -2.87  1.91 -1.91
-7.30 -2.83  1.87 -1.87
-7.30 -2.78  1.82 -1.82
-7.30 -2.73  1.78 -1.78
-7.30 -2.69  1.73 -1.73
-7.30 -2.64  1.68 -1.68
-7.30 -2.59  1.63 -1.63
-7.30 -2.54  1.58 -1.58
-7.30 -2.50  1.53 -1.53
-7.30 -2.45  1.48 -1.48
-7.30 -2.40  1.43 -1.43
-7.30 -2.36  1.38 -1.38
-7.30 -2.31  1.33 -1.33
-7.30 -2.26  1.28 -1.28
-7.30 -2.21  1.23 -1.23
-7.30 -2.17  1.19 -1.19
-7.30 -2.12  1.15 -1.15
-7.30 -2.07  1.11 -1.11
-7.30 -2.03  1.08 -1.08
-7.30 -1.98  1.05 -1.05
-7.30 -1.93  1.03 -1.03
-7.30 -1.88  1.01 -1.01
-7.30 -1.84  1.00 -1.00
-7.30 -1.79  1.00 -1.00
-7.30 -1.74  1.00 -1.00
-7.30 -1.70  1.01 -1.01
-7.30 -1.65  1.03 -1.03
-7.30 -1.60  1.05 -1.05
-7.30 -1.56  1.08 -1.08
-7.30 -1.51  1.11 -1.11
-7.30 -1.46  1.15 -1.15
-7.30 -1.41  1.19 -1.19
-7.30 -1.37  1.23 -1.23
-7.30 -1.32  1.27 -1.27
-7.30 -1.27  1.32 -1.32
-7.30 -1.23  1.37 -1.37
-7.30 -1.18  1.42 -1.42
-7.30 -1.13  1.47 -1.47
-7.30 -1.08  1.52 -1.52
-7.30 -1.04  1.57 -1.57
-7.30 -0.99  1.62 -1.62
-7.30 -0.94  1.66 -1.66
-7.30 -0.90  1.71 -1.71
-7.30 -0.85  1.76 -1.76
-7.30 -0.80  1.80 -1.80
-7.30 -0.75  1.84 -1.84
-7.30 -0.71  1.88 -1.88
-7.30 -0.66  1.92 -1.92
-7.30 -0.61  1.96 -1.96
-7.30 -0.57  1.99 -1.99
-7.30 -0.52  2.03 -2.03
-7.30 -0.47  2.06 -2.06
-7.30 -0.42  2.08 -2.08
-7.30 -0.38  2.11 -2.11
-7.30 -0.33  2.13 -2.13
-7.30 -0.28  2.15 -2.15
-7.30 -0.24  2.16 -2.16
-7.30 -0.19  2.18 -2.18
-7.30 -0.14  2.19 -2.19
-7.30 -0.09  2.19 -2.19

-7.26 -9.42  1.23 -1.23
-7.26 -9.38  1.18 -1.18
-7.26 -9.33  1.14 -1.14
-7.26 -9.28  1.10 -1.10
-7.26 -9.24  1.07 -1.07
-7.26 -9.19  1.04 -1.04
-7.26 -9.14  1.02 -1.02
-7.26 -9.09  1.01 -1.01
-7.26 -9.05  1.00 -1.00
-7.26 -9.00  0.99 -0.99
-7.26 -8.95  1.00 -1.00
-7.26 -8.91  1.01 -1.01
-7.26 -8.86  1.03 -1.03
-7.26 -8.81  1.05 -1.05
-7.26 -8.77  1.08 -1.08
-7.26 -8.72  1.11 -1.11
-7.26 -8.67  1.14 -1.14
-7.26 -8.62  1.18 -1.18
-7.26 -8.58  1.23 -1.23
-7.26 -8.53  1.27 -1.27
-7.26 -8.48  1.32 -1.32
-7.26 -8.44  1.36 -1.36
-7.26 -8.39  1.41 -1.41
-7.26 -8.34  1.46 -1.46
-7.26 -8.29  1.51 -1.51
-7.26 -8.25  1.56 -1.56
-7.26 -8.20  1.60 -1.60
-7.26 -8.15  1.65 -1.65
-7.26 -8.11  1.69 -1.69
-7.26 -8.06  1.74 -1.74
-7.26 -8.01  1.78 -1.78
-7.26 -7.96  1.82 -1.82
-7.26 -7.92  1.86 -1.86
-7.26 -7.87  1.90 -1.90
-7.26 -7.82  1.93 -1.93
-7.26 -7.78  1.96 -1.96
-7.26 -7.73  1.99 -1.99
-7.26 -7.68  2.02 -2.02
-7.26 -7.63  2.04 -2.04
-7.26 -7.59  2.06 -2.06
-7.26 -7.54  2.08 -2.08
-7.26 -7.49  2.10 -2.10
-7.26 -7.45  2.11 -2.11
-7.26 -7.40  2.12 -2.12
-7.26 -7.35  2.13 -2.13
-7.26 -7.30  2.13 -2.13
-7.26 -7.26  2.14 -2.14
-7.26 -7.21  2.13 -2.13
-7.26 -7.16  2.13 -2.13
-7.26 -7.12  2.12 -2.12
-7.26 -7.07  2.11 -2.11
-7.26 -7.02  2.10 -2.10
-7.26 -6.97  2.08 -2.08
-7.26 -6.93  2.07 -2.07
-7.26 -6.88  2.04 -2.04
-7.26 -6.83  2.02 -2.02
-7.26 -6.79  1.99 -1.99
-7.26 -6.74  1.96 -1.96
-7.26 -6.69  1.93 -1.93
-7.26 -6.64  1.90 -1.90
-7.26 -6.60  1.86 -1.86
-7.26 -6.55  1.82 -1.82
-7.26 -6.50  1.78 -1.78
-7.26 -6.46  1.74 -1.74
-7.26 -6.41  1.70 -1.70
-7.26 -6.36  1.65 -1.65
-7.26 -6.31  1.61 -1.61
-7.26 -6.27  1.56 -1.56
-7.26 -6.22  1.51 -1.51
-7.26 -6.17  1.46 -1.46
-7.26 -6.13  1.42 -1.42
-7.26 -6.08  1.37 -1.37
-7.26 -6.03  1.32 -1.32
-7.26 -5.98  1.27 -1.27
-7.26 -5.94  1.23 -1.23
-7.26 -5.89  1.19 -1.19
-7.26 -5.84  1.15 -1.15
-7.26 -5.80  1.11 -1.11
-7.26 -5.75  1.08 -1.08
-7.26 -5.70  1.05 -1.05
-7.26 -5.65  1.03 -1.03
-7.26 -5.61  1.01 -1.01
-7.26 -5.56  1.00 -1.00
-7.26 -5.51  0.99 -0.99
-7.26 -5.47  1.00 -1.00
-7.26 -5.42  1.00 -1.00
-7.26 -5.37  1.02 -1.02
-7.26 -5.32  1.04 -1.04
-7.26 -5.28  1.07 -1.07
-7.26 -5.23  1.10 -1.10
-7.26 -5.18  1.14 -1.14
-7.26 -5.14  1.18 -1.18
-7.26 -5.09  1.22 -1.22
-7.26 -5.04  1.27 -1.27
-7.26 -5.00  1.32 -1.32
-7.26 -4.95  1.37 -1.37
-7.26 -4.90  1.42 -1.42
-7.26 -4.85  1.47 -1.47
-7.26 -4.81  1.52 -1.52
-7.26 -4.76  1.58 -1.58
-7.26 -4.71  1.63 -1.63
-7.26 -4.67  1.68 -1.68
-7.26 -4.62  1.73 -1.73
-7.26 -4.57  1.78 -1.78
-7.26 -4.52  1.83 -1.83
-7.26 -4.48  1.88 -1.88
-7.26 -4.43  1.92 -1.92
-7.26 -4.38  1.97 -1.97
-7.26 -4.34  2.01 -2.01
-7.26 -4.29  2.05 -2.05
-7.26 -4.24  2.09 -2.09
-7.26 -4.19  2.12 -2.12
-7.26 -4.15  2.15 -2.15
-7.26 -4.10  2.18 -2.18
-7.26 -4.05  2.21 -2.21
-7.26 -4.01  2.24 -2.24
-7.26 -3.96  2.26 -2.26
-7.26 -3.91  2.28 -2.28
-7.26 -3.86  2.29 -2.29
-7.26 -3.82  2.31 -2.31
-7.26 -3.77  2.32 -2.32
-7.26 -3.72  2.33 -2.33
-7.26 -3.68  2.33 -2.33
-7.26 -3.63  2.33 -2.33
-7.26 -3.58  2.33 -2.33
-7.26 -3.53  2.33 -2.33
-7.26 -3.49  2.32 -2.32
-7.26 -3.44  2.31 -2.31
-7.26 -3.39  2.29 -2.29
-7.26 -3.35  2.28 -2.28
-7.26 -3.30  2.26 -2.26
-7.26 -3.25  2.24 -2.24
-7.26 -3.20  2.21 -2.21
-7.26 -3.16  2.19 -2.19
-7.26 -3.11  2.16 -2.16
-7.26 -3.06  2.12 -2.12
-7.26 -3.02  2.09 -2.09
-7.26 -2.97  2.05 -2.05
-7.26 -2.92  2.01 -2.01
-7.26 -2.87  1.97 -1.97
-7.26 -2.83  1.92 -1.92
-7.26 -2.78  1.88 -1.88
-7.26 -2.73  1.83 -1.83
-7.26 -2.69  1.78 -1.78
-7.26 -2.64  1.73 -1.73
-7.26 -2.59  1.68 -1.68
-7.26 -2.54  1.63 -1.63
-7.26 -2.50  1.58 -1.58
-7.26 -2.45  1.53 -1.53
-7.26 -2.40  1.47 -1.47
-7.26 -2.36  1.42 -1.42
-7.26 -2.31  1.37 -1.37
-7.26 -2.26  1.32 -1.32
-7.26 -2.21  1.27 -1.27
-7.26 -2.17  1.22 -1.22
-7.26 -2.12  1.18 -1.18
-7.26 -2.07  1.14 -1.14
-7.26 -2.03  1.10 -1.10
-7.26 -1.98  1.07 -1.07
-7.26 -1.93  1.04 -1.04
-7.26 -1.88  1.02 -1.02
-7.26 -1.84  1.01 -1.01
-7.26 -1.79  1.00 -1.00
-7.26 -1.74  0.99 -0.99
-7.26 -1.70  1.00 -1.00
-7.26 -1.65  1.01 -1.01
-7.26 -1.60  1.03 -1.03
-7.26 -1.56  1.05 -1.05
-7.26 -1.51  1.08 -1.08
-7.26 -1.46  1.11 -1.11
-7.26 -1.41  1.15 -1.15
-7.26 -1.37  1.19 -1.19
-7.26 -1.32  1.23 -1.23
-7.26 -1.27  1.27 -1.27
-7.26 -1.23  1.32 -1.32
-7.26 -1.18  1.37 -1.37
-7.26 -1.13  1.41 -1.41
-7.26 -1.08  1.46 -1.46
-7.26 -1.04  1.51 -1.51
-7.26 -0.99  1.56 -1.56
-7.26 -0.94  1.61 -1.61
-7.26 -0.90  1.65 -1.65
-7.26 -0.85  1.70 -1.70
-7.26 -0.80  1.74 -1.74
-7.26 -0.75  1.78 -1.78
-7.26 -0.71  1.82 -1.82
-7.26 -0.66  1.86 -1.86
-7.26 -0.61  1.90 -1.90
-7.26 -0.57  1.93 -1.93
-7.26 -0.52  1.96 -1.96
-7.26 -0.47  1.99 -1.99
-7.26 -0.42  2.02 -2.02
-7.26 -0.38  2.04 -2.04
-7.26 -0.33  2.06 -2.06
-7.26 -0.28  2.08 -2.08
-7.26 -0.24  2.10 -2.10
-7.26 -0.19  2.11 -2.11
-7.26 -0.14  2.12 -2.12
-7.26 -0.09  2.13 -2.13

-7.21 -9.42  1.26 -1.26
-7.21 -9.38  1.21 -1.21
-7.21 -9.33  1.17 -1.17
-7.21 -9.28  1.13 -1.13
-7.21 -9.24  1.09 -1.09
-7.21 -9.19  1.06 -1.06
-7.21 -9.14  1.03 -1.03
-7.21 -9.09  1.01 -1.01
-7.21 -9.05  0.99 -0.99
-7.21 -9.00  0.99 -0.99
-7.21 -8.95  0.98 -0.98
-7.21 -8.91  0.99 -0.99
-7.21 -8.86  1.00 -1.00
-7.21 -8.81  1.02 -1.02
-7.21 -8.77  1.04 -1.04
-7.21 -8.72  1.07 -1.07
-7.21 -8.67  1.10 -1.10
-7.21 -8.62  1.14 -1.14
-7.21 -8.58  1.18 -1.18
-7.21 -8.53  1.22 -1.22
-7.21 -8.48  1.26 -1.26
-7.21 -8.44  1.31 -1.31
-7.21 -8.39  1.36 -1.36
-7.21 -8.34  1.40 -1.40
-7.21 -8.29  1.45 -1.45
-7.21 -8.25  1.50 -1.50
-7.21 -8.20  1.54 -1.54
-7.21 -8.15  1.59 -1.59
-7.21 -8.11  1.63 -1.63
-7.21 -8.06  1.68 -1.68
-7.21 -8.01  1.72 -1.72
-7.21 -7.96  1.76 -1.76
-7.21 -7.92  1.79 -1.79
-7.21 -7.87  1.83 -1.83
-7.21 -7.82  1.86 -1.86
-7.21 -7.78  1.90 -1.90
-7.21 -7.73  1.93 -1.93
-7.21 -7.68  1.95 -1.95
-7.21 -7.63  1.98 -1.98
-7.21 -7.59  2.00 -2.00
-7.21 -7.54  2.02 -2.02
-7.21 -7.49  2.03 -2.03
-7.21 -7.45  2.05 -2.05
-7.21 -7.40  2.06 -2.06
-7.21 -7.35  2.06 -2.06
-7.21 -7.30  2.07 -2.07
-7.21 -7.26  2.07 -2.07
-7.21 -7.21  2.07 -2.07
-7.21 -7.16  2.06 -2.06
-7.21 -7.12  2.06 -2.06
-7.21 -7.07  2.05 -2.05
-7.21 -7.02  2.03 -2.03
-7.21 -6.97  2.02 -2.02
-7.21 -6.93  2.00 -2.00
-7.21 -6.88  1.98 -1.98
-7.21 -6.83  1.95 -1.95
-7.21 -6.79  1.93 -1.93
-7.21 -6.74  1.90 -1.90
-7.21 -6.69  1.87 -1.87
-7.21 -6.64  1.83 -1.83
-7.21 -6.60  1.80 -1.80
-7.21 -6.55  1.76 -1.76
-7.21 -6.50  1.72 -1.72
-7.21 -6.46  1.68 -1.68
-7.21 -6.41  1.64 -1.64
-7.21 -6.36  1.59 -1.59
-7.21 -6.31  1.55 -1.55
-7.21 -6.27  1.50 -1.50
-7.21 -6.22  1.45 -1.45
-7.21 -6.17  1.41 -1.41
-7.21 -6.13  1.36 -1.36
-7.21 -6.08  1.31 -1.31
-7.21 -6.03  1.27 -1.27
-7.21 -5.98  1.22 -1.22
-7.21 -5.94  1.18 -1.18
-7.21 -5.89  1.14 -1.14
-7.21 -5.84  1.10 -1.10
-7.21 -5.80  1.07 -1.07
-7.21 -5.75  1.04 -1.04
-7.21 -5.70  1.02 -1.02
-7.21 -5.65  1.00 -1.00
-7.21 -5.61  0.99 -0.99
-7.21 -5.56  0.98 -0.98
-7.21 -5.51  0.99 -0.99
-7.21 -5.47  0.99 -0.99
-7.21 -5.42  1.01 -1.01
-7.21 -5.37  1.03 -1.03
-7.21 -5.32  1.05 -1.05
-7.21 -5.28  1.09 -1.09
-7.21 -5.23  1.12 -1.12
-7.21 -5.18  1.16 -1.16
-7.21 -5.14  1.21 -1.21
-7.21 -5.09  1.26 -1.26
-7.21 -5.04  1.30 -1.30
-7.21 -5.00  1.36 -1.36
-7.21 -4.95  1.41 -1.41
-7.21 -4.90  1.46 -1.46
-7.21 -4.85  1.52 -1.52
-7.21 -4.81  1.57 -1.57
-7.21 -4.76  1.62 -1.62
-7.21 -4.71  1.68 -1.68
-7.21 -4.67  1.73 -1.73
-7.21 -4.62  1.78 -1.78
-7.21 -4.57  1.83 -1.83
-7.21 -4.52  1.88 -1.88
-7.21 -4.48  1.93 -1.93
-7.21 -4.43  1.98 -1.98
